id,num_orders
1046475,506.15552979016786
1216688,561.4771566429882
1067565,560.7179442011898
1008328,514.8592935021246
1430287,424.7138376860204
1406716,414.38501001315717
1105380,423.40405941529923
1248694,457.01227425699574
1252163,320.9780485667866
1443474,445.8220064591744
1033716,311.21266789962795
1300295,311.21266789962795
1311882,311.21266789962795
1257968,326.9106743855955
1226362,325.47117566176917
1030655,325.60089611487433
1210527,819.8751345776549
1278927,414.97191336559547
1232239,355.6979871086539
1133067,489.36410267021535
1382522,486.96093613827117
1219136,488.5026625452572
1498130,334.79730358629706
1251629,333.8808779214479
1032092,321.08696333394516
1249865,319.57852612834006
1207630,318.3512261674553
1144733,315.786655165904
1436768,172.16507437305472
1148964,171.9014422202879
1237346,681.0277237864943
1206015,324.98895680494763
1105113,325.38230941081963
1430481,315.10812213552737
1001589,567.140378669867
1224132,574.999649642022
1074380,494.7124564347932
1097109,521.3529505119582
1211246,523.5516616775831
1390579,325.02944971704846
1473058,327.2281608826733
1186964,327.59402071859984
1222837,300.17887597731925
1342393,424.65697403378056
1170472,465.8853950212473
1170791,464.99646212634354
1046653,425.38783446154974
1195179,318.1679476492793
1332509,318.6910207082565
1438300,322.7423325769029
1435748,397.241460584169
1052668,247.47988886453248
1227060,352.42895600305826
1342252,215.59341350794153
1143109,215.07034044896426
1394807,215.46369305483626
1448374,231.684772599781
1028680,230.76834693493186
1079691,231.55505214667585
1402079,317.2364261181207
1424446,534.8887209082451
1133297,395.05462654925003
1076214,427.9451436606864
1173823,428.18128304350773
1488584,238.91860828840026
1072892,239.31196089427226
1277491,226.77748721297985
1290868,266.5258230088707
1048888,267.57196912682514
1138141,266.1324704029987
1473125,77.06889304034536
1196726,76.9391725872402
1179278,77.98531870519452
1282305,313.48166989773927
1359903,230.0266871719
1355143,229.50361411292283
1095889,228.64182884564457
1250665,230.57690785850264
1426610,238.8134432954571
1390104,409.07334955268533
1051519,404.951186056812
1337584,438.10402173570907
1332667,768.2707614172122
1075942,769.4427363746786
1109804,489.4410196363934
1316684,485.1931157024996
1248315,600.5971788169279
1113611,603.3189630415299
1110867,633.8526965202069
1247289,634.1163286729736
1022953,592.0728504597337
1160081,501.5340420377574
1120430,506.7379189540743
1487280,506.7104261841289
1020081,559.1434450418534
1329551,409.27964563905726
1137610,551.1155562177748
1072530,361.2076721812037
1115708,364.2678234717867
1203532,360.8143195753317
1494216,702.5618044643329
1116374,430.89444587347475
1032497,431.28779847934675
1413930,924.6574118554543
1136118,516.7097315445812
1254872,715.4141454030193
1398257,547.7803483817418
1364001,592.6203457327981
1369843,577.5084865194355
1379360,439.43805983281516
1442044,439.43805983281516
1285290,426.2507926394404
1129707,583.2294195318246
1086750,556.1639664115125
1147262,571.9566817517726
1025605,558.0220821678776
1414158,558.2857143206444
1082079,557.8923617147724
1467510,419.53847851751834
1374892,419.40875806441323
1171352,418.62205285266924
1213246,277.5883445847603
1279131,277.45862413165514
1256386,548.8623505697464
1234220,804.3635635959351
1008206,429.6297130514657
1267686,429.10663999248857
1470186,482.49725408428054
1233312,393.6039645939121
1279379,393.7336850470173
1431703,855.4166755922349
1339938,578.5144034926545
1010552,628.3221383772063
1237947,555.264183205189
1175098,552.6289427995832
1066074,279.5220854848987
1045918,394.572343311029
1226081,387.4608801517995
1148633,423.2534760866843
1441429,423.80404191560694
1291804,379.30241163053176
1305194,281.1565597602943
1327840,291.43040189326655
1320801,295.11585392598647
1467101,346.1093740598848
1473989,196.11585420398342
1466330,338.4748378416781
1390856,218.64708010325
1120639,218.64708010325
1279275,218.38763919703968
1166120,711.1002678145085
1128404,303.93929271537934
1252491,241.71399007212142
1328056,334.25069711074144
1452353,380.10934780980654
1353276,365.78419380818787
1297182,226.7973414567184
1469299,214.6562203812981
1129687,329.8555228999089
1362599,345.06497444240176
1245170,616.7721962262513
1098570,346.69114206250197
1452600,346.1680690035248
1194207,346.69114206250197
1023619,206.3746870824445
1254600,207.42083320039882
1157094,206.7680396883165
1165391,65.73433142040756
1131248,93.82766043861761
1383646,318.9975399328498
1288250,217.90542034021814
1476141,217.11871512847415
1401237,270.24988831405585
1383510,181.74995142955942
1433607,180.44017315883826
1098207,641.5017545755122
1453624,642.4181802403614
1089046,415.02862648902726
1306954,423.11451475140257
1413179,421.5727883444165
1379869,422.09586140339366
1037218,415.38980539766465
1247919,530.1643765233996
1097438,532.8586679780561
1441938,566.1141856813351
1060769,566.0866929113897
1409283,524.7001994567885
1397517,440.48614898229766
1220386,416.85082065582475
1297481,433.61082520588957
1309280,490.98408882716427
1013813,338.4259979697116
1087803,481.5716868191503
1256077,291.7935232356843
1328392,291.27045017670713
1197947,360.69778296276786
1134877,361.220856021745
1149222,361.7439290807222
1321757,853.8037641861085
1364052,430.1464166896815
1346914,645.9999964575
1343936,478.78704481203994
1284997,523.0764763341735
1443980,507.1779119090669
1272226,369.37111737521343
1267791,369.1074852224466
1049345,356.70692324081585
1300007,507.7036207101585
1220471,486.3564648601211
1486124,508.0925118575676
1183373,489.78799103997414
1076787,489.78799103997414
1218918,488.871565375125
1351627,349.0781834540447
1333350,350.517682177871
1312936,350.124329571999
1477543,206.99832906818142
1408514,207.52140212715858
1256773,207.91475473303058
1174904,461.8661584920836
1392815,359.169417987992
1389126,359.82221150007433
1074816,412.56003207978404
1124612,324.97652086013676
1318251,323.6667425894156
1089252,508.577181488158
1396463,508.97053409403
1289632,556.9454176488834
1083889,332.7636256162589
1121896,332.13832487412196
1004866,331.35161966237797
1234436,292.1758919210302
1311318,427.91160541064386
1476647,417.64515055555484
1419834,736.1856321806796
1188670,471.71198467754505
1260238,430.82107151197556
1263791,325.90212354848967
1070835,329.06450252223243
1433069,349.1166064991452
1349084,403.29999837673165
1360259,254.32513186883918
1022475,360.13563913232315
1037167,222.70228866501498
1492031,222.70228866501498
1057541,222.30893605914304
1483675,237.09051688026136
1463966,237.61358993923852
1474096,746.9638417733802
1440771,322.51244994549586
1452763,565.2858481350155
1382621,401.77014910045153
1035365,434.13759315291077
1355984,435.54959910679156
1140520,246.2869243516841
1168148,272.9777134073055
1052343,272.9777134073055
1370827,273.7644186190495
1055728,11.213259389054258
1053449,83.39106298567486
1368579,83.39106298567486
1208370,305.07663237238893
1027455,236.08522496446267
1147326,235.43243145238034
1203029,235.88042445582323
1389643,245.65868629976376
1482071,202.49432705535526
1411487,411.5563980647042
1043533,412.3195021200958
1294351,444.81954428691057
1409427,301.5186357255379
1000264,301.8844955614644
1016463,303.81957457432236
1224218,280.9830060072219
1485114,397.57530611575567
1006410,417.7968198431983
1221242,434.284153819923
1031339,719.772781209482
1153545,398.19156843731923
1182144,293.76820076286504
1194788,309.4031330352048
1082828,289.9763298004289
1265773,371.4297077438738
1154515,223.10763474806367
1105986,326.6172031627631
1293017,189.25858760866913
1272587,190.56836587939029
1027143,206.002740212591
1179146,205.74329930638066
1342337,205.47966715361383
1269746,292.2113784895694
1369030,369.63622631482684
1109605,403.9387493801441
1099603,404.80018950510225
1319113,214.67607462503656
1155697,232.45473252311035
1218892,242.15356889240195
1493357,241.36686368065796
1202597,242.15356889240195
1116108,51.78021325902739
1229780,52.566918470771384
1391127,51.78021325902739
1085957,288.71606317539846
1267409,204.2149343316048
1245159,208.2755760428991
1378973,208.79864910187626
1079844,379.6861074318463
1024089,379.2927548259743
1463712,412.29226889541394
1268331,418.07201219086187
1058344,419.35429769163756
1417277,416.266653631109
1056035,385.980254838798
1343254,515.8749900917818
1262833,502.92604436021236
1272751,555.7105929814269
1013213,557.4884587712343
1263405,513.9307469209538
1204818,413.5861838850915
1333742,429.0913957043261
1043262,418.55392141858704
1449237,489.8906704521104
1080908,340.5224513383459
1073524,444.16174020615045
1196482,307.98318246967244
1068138,308.50625552864966
1320427,305.4461042380665
1184166,323.28783634976804
1228572,323.68118895564004
1075131,322.7647632907909
1128915,829.7549078173065
1182843,409.1031220208745
1094044,487.44439551098105
1209858,519.5482074106735
1222963,520.830492911449
1037477,331.04474509736445
1001694,331.6975386094468
1054299,349.2167556013101
1371044,359.17503287681217
1254718,359.56838548268416
1086268,359.69810593578933
1003757,169.9817350610536
1448276,170.50480812003076
1489645,678.1915909624108
1491279,321.8891918280974
1408337,322.2825444339694
1360068,322.20746437843513
1316400,312.66534191731597
1110618,309.03182386766997
1146271,498.1234689837305
1474849,496.8372918693617
1352055,537.2119012507976
1245977,241.68426981403604
1165288,235.9298270687965
1081099,234.67503433796628
1441467,351.18896188914493
1336838,397.9904413975785
1106150,401.2078059112122
1190084,252.96309423371065
1232610,254.63873234035833
1321845,245.5921901682708
1159511,293.6827722346366
1441739,157.9121786971943
1096623,281.57607877196614
1474925,162.14167363941004
1118719,162.53502624528204
1297074,251.64241134323635
1054861,325.3818071357739
1208736,322.8447289041681
1161439,323.6039413459665
1282737,162.4715543703067
1194305,161.5551287054576
1353044,161.4529010222979
1063225,8.965292803800708
1116078,160.09023560565703
1075416,150.73247399521392
1088172,137.81932594747616
1320248,329.94345568860774
1271591,334.38812016312613
1127237,358.7826609313977
1243020,218.7679053543073
1416839,219.26348564333898
1172788,217.22617894732127
1473056,336.7805482463238
1060753,336.9058072409661
1053540,369.26889638505133
1261815,651.4693159613556
1489999,331.54385785751464
1133739,226.10183683505159
1384693,226.7546303471339
1072117,273.6693458424403
1023989,137.63512015223108
1183974,263.5252241625733
1171351,142.78104075929605
1004475,142.12824724721372
1080300,637.4486318279487
1164653,233.06848367486634
1444590,178.45022447986958
1169717,306.4145268615319
1399692,304.27080123579805
1393811,304.11358801274736
1177147,150.8015816596593
1455218,138.13738752526172
1478944,135.86973787785814
1415824,135.50387804193156
1041241,131.29535295023447
1045506,0.0
1210059,225.88771632797545
1139397,141.12295533141503
1008295,131.2421206619947
1406978,121.8847041938717
1470180,108.18485093438994
1326956,310.32338190228336
1268964,310.8464549612605
1267165,355.624264211674
1414458,355.7814774347247
1105486,353.45304581599464
1246396,268.31224844586546
1223814,464.3730656137078
1208097,463.84999255473065
1426257,504.1147457340794
1402266,500.16566154859265
1273610,732.4640756799383
1082679,374.4079043964501
1061395,366.5372287954221
1448891,362.72205630959695
1121802,437.97620551210514
1017920,273.02803966589175
1220913,415.65065545635326
1201769,224.95606620803812
1214790,225.87249187288728
1055980,225.34941881391012
1143296,293.4669733292497
1161381,294.513119447204
1049400,294.2536785409937
1388858,793.8460442351635
1367157,380.1986846652053
1056911,318.23282292815776
1363870,410.6398095136726
1206999,456.36873975963255
1220962,441.6502331521419
1244866,302.6633808006725
1161719,302.1403077416953
1492231,398.72452329527243
1492759,428.5906867999573
1408726,419.54357478300005
1337818,422.95053401232803
1136894,422.4274609533509
1050836,421.5110352885017
1157808,283.1571520912476
1438743,282.6340790322705
1092027,243.07406358182715
1286976,140.5542246464072
1244383,141.60037076436151
1220086,141.60037076436151
1014137,395.386652335781
1460613,292.85503401932306
1269949,293.7714596841722
1022949,345.5928545990327
1118546,258.1390638324906
1006832,441.61000400740664
1461216,443.04950273123296
1333438,491.4177388919585
1014151,574.4870127720483
1196661,575.1321969525109
1072688,298.51685852908616
1161832,306.5568019007933
1146287,406.95123348501863
1329636,407.99737960297296
1113345,443.39662293198586
1079296,440.5726110242241
1245711,396.5193188849119
1312378,303.8367848372017
1280461,310.39768216750855
1132214,305.5596650871181
1013410,364.0580009861179
1315890,215.99956014307463
1453825,358.22882332766414
1137590,168.58038019730333
1046820,169.1034532562805
1100813,169.36708540904732
1213133,237.4846399243869
1119887,238.13743343646922
1339495,732.423472477426
1172173,324.3460717134476
1250692,521.7407073011645
1000962,355.05082871468176
1122867,399.9930537488977
1367068,385.0109149886402
1181254,245.76462173096047
1411654,388.0609356489888
1154407,342.8726540839511
1477833,366.5748480015932
1422724,365.265069730872
1112704,227.69789174536197
1346146,230.33719766012757
1108405,226.65174562740765
1194904,339.274598477813
1448084,237.00242106756536
1266676,289.74024164727507
1099057,200.32387909792942
1188584,385.8871115087542
1230753,386.28046411462617
1237054,435.5651259402008
1161084,356.8643179101956
1401228,357.3598981992273
1493372,358.9016246062133
1395665,322.36520277963103
1002279,470.6253553927458
1424621,456.2526031291194
1256602,772.1839670475022
1390004,771.7158795284159
1146927,453.4033389223153
1057232,359.6196732167598
1319822,355.72557457116403
1353668,342.7299482135898
1157084,424.83611966911707
1115935,277.82382494402805
1033089,381.33339335872745
1090029,245.28455607535471
1464617,243.45170474565634
1209279,244.49785086361078
1039223,260.1958573495782
1152313,259.1497112316239
1198253,260.5892099554502
1356983,754.3403753592536
1375236,346.92756868553386
1276289,577.0007530030878
1188533,423.9590639049193
1163547,456.1967875042733
1089771,457.6087934581541
1449997,268.34611870304667
1261700,268.34611870304667
1098789,255.55220411554393
1119881,295.95333342351717
1174890,296.08305387662233
1194658,296.08305387662233
1354710,106.49640345499176
1276097,105.84360994290944
1451749,107.28310866673576
1260659,341.8630341944314
1342195,257.6213462568481
1177959,259.4541975865464
1346194,259.3791175310121
1081095,253.55147551160093
1228200,255.0776836223842
1400215,433.87922456883354
1101987,436.6441854275445
1280892,465.568960367552
1207745,357.2028506394739
1158313,356.5733586507806
1326014,358.5873638234093
1040372,348.45529669117076
1405754,480.5683269151418
1251759,480.3251480455705
1094372,513.272882840195
1113898,519.0273255854346
1351735,470.10852359578644
1305756,370.6803862247734
1144073,369.24088750094705
1219445,368.90252043496594
1399854,413.2801576986664
1077708,277.1162115553521
1136982,402.0898899008451
1168044,266.04105261747225
1301176,265.9113321643671
1045879,281.73905910343984
1375132,282.655484768289
1224442,282.262132162417
1195553,790.4323261789427
1486052,385.82858296165165
1406304,321.49207876593795
1003371,445.3725452056757
1447908,443.751892638919
1022766,449.4513498442676
1359162,290.41239351588547
1149541,289.8893204569083
1389512,308.7141244729363
1294598,272.42039844350126
1187407,273.20710365524525
1151085,273.9388233270982
1262007,127.51653214987618
1273205,128.03960520885335
1098767,127.51653214987618
1328665,364.97545512522447
1207902,279.81734152279205
1110134,280.60404673453604
1135750,270.8529325182209
1404904,246.22644361368464
1252213,290.04359637017546
1471895,722.647698467322
1370308,450.0639142116147
1488744,479.29647206027664
1312130,262.17361009968005
1432207,264.50204171841006
1067574,261.1824495216166
1497576,222.10894946342853
1173597,366.6676100609209
1463356,347.18485549208117
1476005,679.6646515282325
1226297,679.0509774687052
1312818,353.61517312519896
1170077,251.91358967534677
1132041,268.5396825257499
1144962,276.01700552090597
1180712,334.01976113087403
1420842,185.30433552919186
1048319,288.16111043180894
1062167,152.1122731484361
1281864,152.1122731484361
1310639,152.37171405464653
1316568,168.856425752358
1470598,167.4169270285317
1126729,661.9506063975226
1187117,253.4916536058485
1231315,198.0370910812884
1193778,331.70320664284986
1497770,365.8485164851164
1296043,364.59372375428626
1109033,203.43384400868098
1253619,204.74362227940213
1015055,202.9107709497037
1323954,511.39719386927675
1236535,166.804987718605
1291602,169.03277810020097
1034239,169.03277810020097
1487244,370.28044458484504
1432981,370.28044458484504
1413500,373.4428235585878
1240615,626.0230577528099
1125250,625.1302332443131
1049986,622.7387415531482
1432590,339.1304134478388
1064865,456.0762029692531
1462054,455.2147628442949
1175329,491.4754462982659
1231504,489.75256604834954
1310137,446.6904344871007
1176123,355.96692007212823
1267634,350.6608154726516
1397808,358.2953516908583
1489068,411.92817773952214
1399261,263.86973689647886
1057026,405.7056474751963
1157087,216.3208364976024
1221970,216.71418910347438
1055041,284.8317436188139
1378097,285.8778897367682
1154169,286.2712423426402
1062376,785.4702554309381
1181839,371.8228958609799
1276632,586.8618335396359
1388270,402.13430025634204
1171130,447.34015744332476
1242759,431.31187256511294
1035528,294.0281510902367
1232845,293.11172542538753
1133643,281.49367740894434
1020633,397.0542044094522
1137724,418.5183143402458
1418017,417.1109437403944
1129706,412.08910036632193
1414426,413.13524648427625
1443244,413.52859909014825
1336913,274.5219223808118
1216868,273.6054967159627
1074099,275.7767151116421
1005733,131.26201017733263
1187232,132.17843584218178
1315006,657.9269186451982
1429640,556.0168833528505
1193124,556.4102359587225
1321067,613.0814966903195
1020914,248.06433539822848
1464172,249.1104815161828
1012356,433.104494750076
1048213,432.18806908522686
1414658,481.07937830492955
1067356,608.7417670958047
1402145,612.4035698140024
1205618,612.1480205213852
1102348,330.63198465198434
1439251,447.5502814034532
1141169,444.88348271874213
1429174,481.19915171260413
1360530,481.6947320016358
1078717,433.6923556768369
1034750,352.2515228167733
1292295,348.2002109481269
1464006,342.5007537427783
1207416,412.78716541179074
1081039,272.70162785293513
1038600,395.2446468965384
1434474,206.25318852481644
1420970,206.7762615837936
1493390,274.5004634932612
1062042,276.3333148229595
1407930,275.9399622170875
1309366,772.7317432642814
1494106,344.6018907322571
1253128,558.6581948004723
1230871,392.98307794840525
1103899,436.87915686466687
1178356,417.7159857826578
1270686,283.1737979057068
1461376,283.82659141778913
1055872,271.94910249513555
1027667,413.0618147730879
1150000,374.95115870869563
1035466,413.52063158411516
1015226,402.5445254525132
1004410,403.46095111736236
1225216,264.1906422552591
1261758,265.1070679201083
1009224,264.060921802154
1164468,121.847155716629
1234697,376.6837746525593
1072809,273.88852418333454
1405077,546.4723084390419
1133718,327.54277042789334
1090779,237.86277572578092
1220305,238.25612833165292
1455516,438.67177904962995
1077080,441.9638784764778
1381871,471.664523844226
1497941,346.56053055458835
1405281,344.2595917058038
1184133,346.0374574956112
1297493,317.89059308247755
1351826,446.56226777930294
1351915,438.54211402424073
1303502,483.96297196233206
1103552,485.0880442400571
1074755,438.52516663908443
1054413,344.24592064449723
1100592,349.68174569707907
1265971,338.28283128638185
1062386,416.2079704201575
1005415,266.96947175949816
1454684,371.0021132331747
1098324,234.43020289082472
1463531,234.8235554966967
1128843,234.55992334393
1200592,249.99848892368715
1337305,249.99848892368715
1130901,250.25792982989748
1101312,750.102127098658
1423243,335.1567898361548
1358603,553.4618781383615
1040493,412.97499026728417
1023439,446.25885998459256
1402530,448.06421854434535
1148734,257.4917655185168
1115378,245.35064444309637
1138163,285.09898023898717
1089398,285.62205329796444
1111393,286.01540590383644
1441237,95.51232981735666
1073593,96.82210808807781
1353069,95.90568242322865
1237302,330.55222017342476
1068099,248.47012394891135
1296768,248.9931970078885
1407946,248.52476434648224
1341469,227.94958731059228
1099372,232.52397223821595
1310892,424.2007379553632
1190768,453.1214473862109
1070732,456.9408111185924
1249505,307.34599582008923
1235991,306.5867833782907
1260972,309.77665512197893
1207552,275.9070319801077
1043700,399.37849932047277
1311764,415.61604881460005
1387118,722.9531003202513
1193391,450.73901935589384
1091807,406.55181551692
1240478,312.79564258130995
1494088,310.49470373252547
1347537,300.7164418885849
1102292,377.882368580562
1088345,230.08336864372905
1446214,332.9401435463461
1033631,212.19596014306887
1291932,212.71903320204603
1048558,299.18711238523485
1374367,535.348867109283
1379701,376.87559236325905
1324376,414.21077394921383
1000116,410.39141021683224
1213448,220.6056624027476
1246867,248.60622972909016
1414636,248.60622972909016
1390449,248.73595018219532
1440242,296.3487818297026
1382211,211.58402083314218
1248175,210.79731562139818
1395486,211.50894077760796
1222155,220.76412956257133
1031664,386.7915617806169
1022670,386.66184132751164
1280365,426.7728185561808
1034558,103.5207508019351
1147078,101.09009150004533
1459822,101.2198119531505
1099677,243.33054998817943
1348084,244.21948288308312
1220274,201.91656376363278
1209309,107.3264434730101
1184750,107.3264434730101
1190011,168.46408528677546
1319480,20.142012290965283
1305176,162.7646280814268
1251039,41.62709207227755
1312629,158.79992825670047
1031682,203.87606499057802
1034125,189.41699928929768
1046291,37.269623177428
1444323,36.127795144720494
1317716,39.16045366535809
1057421,34.87300241389022
1428458,189.89984320353966
1348068,190.29319580941166
1380958,239.18450502911435
1001797,303.79211191820775
1207458,306.4589106029188
1252167,303.79211191820775
1402459,298.2344297135929
1336623,413.53626514486143
1092234,414.1890586569438
1276698,451.60230715858535
1014174,448.1488032621303
1389987,403.33629868101957
1176492,308.58896516734615
1248265,309.24175867942853
1045510,308.71868562045137
1045443,370.3794004931939
1099568,234.37266757293014
1295338,364.6799432878453
1207102,174.24898619229697
1391315,175.6884849161233
1251276,174.77205925127413
1003702,243.93575988456803
1371347,244.72246509631202
1495432,243.80603943146286
1427121,755.1701707008365
1314783,330.2741186146517
1358927,267.9190955182886
1465453,360.0624499510366
1183611,405.66165974389133
1272052,391.0728735895059
1363954,251.56294817905928
1409502,239.55154755674403
1030133,372.91822522527116
1363671,392.8131159791333
1035001,357.29199381612057
1410185,371.06339617897083
1432211,371.32702833173767
1065392,371.45674878484283
1373418,233.49621819346078
1365940,232.70951298171678
1242870,232.57979252861162
1231479,90.62965859585353
1404091,89.19015987202721
1181234,344.5498518669346
1085163,242.80074751566417
1436870,243.19410012153617
1254416,295.9319207012459
1471032,206.51555815190022
1334116,206.6452786050054
1347256,406.6675767171104
1311604,400.5747669058898
1063501,440.3173062703453
1025721,367.4671598582804
1276142,365.95292622123986
1060806,372.3326697086163
1071661,326.87942616305173
1498066,456.66362881898965
1407735,463.0433723063661
1051651,776.5880537831802
1363995,769.8626041101093
1454364,463.74673996418977
1467138,355.3742881042488
1074197,356.1609933159928
1230896,355.897361163226
1115906,438.79023783049723
1186445,289.02866611086074
1478644,393.4546601904093
1096482,256.88274984805935
1429191,257.9288959660137
1257617,257.4058229070365
1440883,273.2335498461092
1021872,272.8401972402372
1154559,272.8401972402372
1095162,773.8290505920852
1300311,358.52576245823855
1389878,575.9144250955961
1412672,436.9967564014503
1155036,469.75755305978146
1112459,470.7762064077903
1133681,280.0740329288565
1218617,281.90688425855484
1190145,269.24269012415726
1262383,308.72739376728134
1331957,308.72739376728134
1481626,308.46795286107096
1134995,118.09459722769645
1285263,119.40437549841761
1106138,119.14074334565078
1175167,355.29407929683435
1205164,270.2656861475071
1483833,272.0985374772054
1496897,271.63010481579914
1074105,236.41115608563285
1465377,238.24400741533117
1106879,446.2599323067258
1150467,474.6575686785963
1116996,479.25944637616533
1185434,329.9697245944295
1266519,328.65994632370837
1353114,329.44665153545236
1129265,323.00003643593374
1252749,439.71387782108314
1162104,438.4315923203075
1193418,474.4836291614027
1284837,473.46497581339383
1363184,431.55540929981544
1191468,362.4257252687418
1078789,342.40111406177454
1136805,338.975102935265
1405386,394.75165460966275
1114322,248.13271249044578
1350211,390.7003427410163
1278837,200.19045948569732
1172455,200.45409163846415
1478221,200.19045948569732
1098408,268.5716461538037
1091951,269.61779227175805
1099622,268.17829354793173
1139472,762.7237734950988
1061430,368.2439983074426
1258982,292.8144226937346
1405793,386.6609080030758
1494572,430.16363431346537
1023532,416.8846264298011
1088540,277.5044214724596
1350522,264.84022733806205
1062543,398.7024852956208
1123146,415.4475895525226
1335657,402.98993654708863
1336480,396.6157081130557
1334472,396.2223555071837
1223905,396.2223555071837
1106947,264.58658286328716
1268382,267.6742269238157
1410375,261.8175564954164
1480252,115.0019127123224
1270897,115.52498577129955
1171323,370.491325160335
1347721,268.4827799028542
1195122,267.56635423800503
1160060,319.91082221184274
1103877,232.3273109921954
1227192,231.9339583863234
1225674,416.3213242260886
1435797,420.427621634626
1364079,465.6059860516633
1306281,262.2293660778245
1299709,265.41923782151275
1299648,268.08603650622376
1191925,235.96678638421446
1303294,359.1746215718128
1276615,360.3074770767241
1347235,674.756387690908
1433729,403.45117121794976
1442624,358.24531403096705
1136999,257.9007509951047
1419217,251.9143601136003
1314342,333.75689941636074
1429773,184.78203290846824
1267876,288.68495392903964
1387167,168.07049097886755
1173342,253.49242404410205
1186948,466.2039523839765
1233252,332.7501231990577
1066977,364.72421464564496
1152418,365.48342708744343
1124445,177.13717799718518
1026138,204.35104011178368
1332514,204.87411317076084
1468716,204.74439271765567
1287492,252.09359221239612
1206863,166.01905294511454
1398867,165.94397288958032
1055136,157.75210989521327
1118702,144.11400312286014
1359875,344.845219976678
1107202,344.3064547259314
1296158,374.75337226756244
1470774,223.1181362659649
1117544,222.0719901480105
1151189,223.1181362659649
1186842,496.2407176881345
1398197,331.47777630868313
1083741,330.954703249706
1037042,367.79344530254514
1088465,366.7472991845908
1451012,322.79623472843826
1227620,226.5304763311679
1102512,234.89673222122752
1234887,247.36928551982464
1128433,287.27476553906126
1444037,139.21632469601792
1015740,281.05223527473544
1346922,92.58384996199061
1102942,93.10692302096777
1174075,162.01118274805134
1108936,162.01118274805134
1412117,162.1409032011565
1014965,928.3537417391817
1418316,231.06646386909296
1472488,185.73088622900508
1019856,279.18401893247426
1175542,326.76554988145574
1013232,308.0979590884784
1321001,302.1289303466849
1100828,295.2769080936657
1068732,342.6539836763278
1386147,288.7454664365822
1410568,290.1849651604085
1471314,149.475157574479
1143781,150.91465629830532
1010375,152.14195625919
1144387,7.788655794487681
1229377,7.395303188615685
